PROSPECTID,time_since_recent_payment,time_since_first_deliquency,time_since_recent_deliquency,num_times_delinquent,max_delinquency_level,max_recent_level_of_deliq,num_deliq_6mts,num_deliq_12mts,num_deliq_6_12mts,max_deliq_6mts,max_deliq_12mts,num_times_30p_dpd,num_times_60p_dpd,num_std,num_std_6mts,num_std_12mts,num_sub,num_sub_6mts,num_sub_12mts,num_dbt,num_dbt_6mts,num_dbt_12mts,num_lss,num_lss_6mts,num_lss_12mts,recent_level_of_deliq,tot_enq,CC_enq,CC_enq_L6m,CC_enq_L12m,PL_enq,PL_enq_L6m,PL_enq_L12m,time_since_recent_enq,enq_L12m,enq_L6m,enq_L3m,MARITALSTATUS,EDUCATION,AGE,GENDER,NETMONTHLYINCOME,Time_With_Curr_Empr,pct_of_active_TLs_ever,pct_opened_TLs_L6m_of_L12m,pct_currentBal_all_TL,CC_utilization,CC_Flag,PL_utilization,PL_Flag,pct_PL_enq_L6m_of_L12m,pct_CC_enq_L6m_of_L12m,pct_PL_enq_L6m_of_ever,pct_CC_enq_L6m_of_ever,max_unsec_exposure_inPct,HL_Flag,GL_Flag,last_prod_enq2,first_prod_enq2,Credit_Score
5434,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,488.0,0,0,0,Single,SSC,30,M,16000,105,0.5,0.0,0.319,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,ConsumerLoan,others,680
48304,528.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,834.0,0,0,0,Married,12TH,35,M,20000,188,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.65,0,0,ConsumerLoan,ConsumerLoan,677
32914,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11.0,3,3,3,Single,SSC,33,M,28500,62,1.0,1.0,0.689,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,659
41024,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,8.0,10,10,3,Married,12TH,30,F,22000,41,1.0,1.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,ConsumerLoan,ConsumerLoan,660
45664,1643.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1990.0,0,0,0,Single,POST-GRADUATE,25,M,30000,74,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.05,0,0,ConsumerLoan,ConsumerLoan,699
7546,1599.0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,11,0,0,0,0,0,0,0,0,0,0,3,1,0,1,2,0,0,239.0,1,0,0,Single,12TH,35,M,23000,125,0.5,0.0,0.123,0.0,0,0.123,1,0.0,0.0,0.0,0.0,10.87,0,0,CC,PL,708
6939,59.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,21.0,4,3,1,Single,12TH,31,M,35000,130,1.0,0.0,0.702,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,683
31252,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,162.0,2,1,0,Married,GRADUATE,29,M,42000,66,0.333,0.667,0.999,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,1,1,HL,others,673
20830,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,50.0,1,1,1,Married,GRADUATE,30,M,14800,27,1.0,1.0,0.115,0.115,1,0.0,0,0.0,1.0,0.0,1.0,0.945,0,0,CC,CC,669
8144,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,496.0,0,0,0,Single,UNDER GRADUATE,22,M,12000,22,0.8,0.25,0.485,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.887,0,0,ConsumerLoan,ConsumerLoan,691
7125,387.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,918.0,0,0,0,Married,GRADUATE,35,M,35000,121,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,ConsumerLoan,ConsumerLoan,688
16748,4858.0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,Married,GRADUATE,43,M,34000,208,0.167,0.0,1.079,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3.882,1,0,others,others,739
42168,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,2,38.0,4,2,2,Married,GRADUATE,24,M,31000,180,0.714,0.5,0.895,0.0,0,0.875,1,0.0,0.0,0.0,0.0,1.935,0,0,others,others,678
5275,798.0,32,21,5,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,1428.0,0,0,0,Married,UNDER GRADUATE,31,M,35000,65,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,667
47914,65.0,31,28,3,60,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60,8,1,1,1,0,0,0,39.0,4,4,3,Married,GRADUATE,40,M,23000,216,0.611,0.667,0.945,1.0,1,0.0,0,0.0,1.0,0.0,1.0,3.962,0,1,HL,AL,661
9355,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,Single,UNDER GRADUATE,21,M,20000,54,1.0,0.0,0.684,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,686
30455,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,286.0,3,0,0,Married,POST-GRADUATE,31,F,45000,83,1.0,0.0,0.2,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.422,0,0,others,PL,690
48752,47.0,13,13,1,25,25,0,0,0,0,0,0,0,9,7,9,0,0,0,0,0,0,0,0,0,25,6,0,0,0,1,0,0,75.0,3,2,2,Married,GRADUATE,38,M,19000,240,0.75,0.5,1.044,0.0,0,0.933,1,0.0,0.0,0.0,0.0,18.421,0,0,others,others,671
36132,43.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1498.0,0,0,0,Married,UNDER GRADUATE,25,M,40000,186,0.667,1.0,0.141,0.141,1,0.0,0,0.0,0.0,0.0,0.0,2.485,0,0,CC,CC,693
8063,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,156.0,1,1,0,Married,GRADUATE,31,M,23000,186,1.0,1.0,0.517,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.5,0,0,ConsumerLoan,ConsumerLoan,676
30000,83.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,129.0,1,1,0,Married,GRADUATE,23,F,22000,33,1.0,1.0,0.756,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.442,0,0,others,others,669
32706,93.0,28,10,2,22,22,0,1,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,11,0,0,0,2,2,2,54.0,3,2,2,Married,UNDER GRADUATE,34,M,20000,120,0.143,0.0,0.828,0.0,0,0.0,0,1.0,0.0,1.0,0.0,1.82,0,0,PL,others,689
19971,412.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,590.0,0,0,0,Married,GRADUATE,38,M,25000,124,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,ConsumerLoan,ConsumerLoan,687
38100,527.0,29,29,2,71,71,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,71,2,0,0,0,1,1,1,103.0,2,2,0,Married,POST-GRADUATE,35,M,200000,130,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0,1.82,1,0,PL,others,652
25613,68.0,21,18,4,61,31,0,0,0,0,0,3,1,61,4,21,0,0,0,0,0,0,0,0,0,31,4,0,0,0,2,1,2,1.0,4,3,3,Married,12TH,48,M,30000,185,0.308,0.0,0.73,0.0,0,0.0,0,0.5,0.0,0.5,0.0,1.0,1,0,PL,PL,693
30524,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,38.0,3,1,1,Married,GRADUATE,38,M,30000,122,1.0,0.333,0.308,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.918,0,0,ConsumerLoan,PL,676
26512,75.0,7,7,1,30,30,0,1,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,12,0,0,0,0,0,0,8.0,11,6,4,Married,GRADUATE,41,M,25000,66,0.833,0.333,0.758,0.0,0,0.0,0,0.0,0.0,0.0,0.0,5.168,0,0,ConsumerLoan,others,644
18907,94.0,0,0,0,0,0,0,0,0,0,0,0,0,39,8,14,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,2,2,105.0,2,2,0,Married,12TH,36,M,28000,130,0.333,1.0,0.987,0.0,0,0.983,1,1.0,0.0,0.286,0.0,34.429,1,0,PL,PL,694
32239,54.0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,10,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,1,3.0,2,2,2,Married,12TH,29,M,35000,149,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,1.0,1.0,1.82,0,0,CC,others,668
7040,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,319.0,1,0,0,Single,12TH,24,M,35000,78,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,PL,PL,689
14962,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,2,2,4.0,8,8,4,Married,GRADUATE,37,M,18500,101,0.833,0.667,0.866,0.0,0,0.0,0,1.0,0.0,1.0,0.0,3.359,1,0,PL,others,644
21475,192.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,13.0,1,1,1,Single,12TH,26,M,18000,154,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,ConsumerLoan,others,684
49683,70.0,33,7,14,82,27,0,1,1,0,24,2,1,38,10,22,0,0,0,0,0,0,0,0,0,24,12,0,0,0,9,0,1,305.0,1,0,0,Married,GRADUATE,55,M,135000,347,0.308,0.0,0.556,0.0,0,0.674,1,0.0,0.0,0.0,0.0,9.763,1,0,PL,PL,720
41480,63.0,33,17,13,90,30,0,0,0,0,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,7,12,0,0,0,2,1,1,3.0,3,2,2,Married,GRADUATE,42,M,20000,221,0.031,0.0,0.307,0.0,0,0.0,0,1.0,0.0,0.5,0.0,1.82,1,0,ConsumerLoan,others,650
5137,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,203.0,1,0,0,Married,UNDER GRADUATE,38,M,25000,164,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,ConsumerLoan,ConsumerLoan,670
4027,46.0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,255.0,1,0,0,Single,12TH,22,M,22000,102,1.0,0.0,0.726,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,AL,676
2422,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4.0,5,5,4,Married,GRADUATE,31,M,25000,179,1.0,1.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,ConsumerLoan,AL,664
38509,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,2,2,2,75.0,3,3,1,Married,GRADUATE,26,M,18000,65,0.429,1.0,0.662,0.0,1,0.863,1,1.0,0.0,1.0,0.0,4.774,0,0,ConsumerLoan,others,694
31246,181.0,27,1,5,89,89,1,2,1,89,89,2,1,43,14,27,0,0,0,0,0,0,0,0,0,89,3,0,0,0,3,0,0,862.0,0,0,0,Single,12TH,30,M,22600,99,0.75,0.0,0.497,0.0,0,0.497,1,0.0,0.0,0.0,0.0,35.841,0,0,PL,PL,703
32953,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,1,1,16.0,1,1,1,Married,SSC,43,M,3500,248,0.8,1.0,0.469,0.0,0,0.0,0,1.0,0.0,0.333,0.0,5.668,0,0,PL,others,662
32109,71.0,8,8,1,28,28,0,1,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5,0,0,0,0,0,0,1.0,4,2,2,Married,UNDER GRADUATE,40,M,25000,122,0.6,0.25,0.557,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.974,0,0,ConsumerLoan,ConsumerLoan,668
23701,59.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,487.0,0,0,0,Single,12TH,21,M,22000,60,1.0,0.0,0.475,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,685
13588,74.0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,1,1,1,Married,SSC,37,M,15000,125,1.0,1.0,1.044,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,1,0,ConsumerLoan,ConsumerLoan,695
30022,117.0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,11,0,0,0,0,0,0,0,0,0,0,17,3,3,3,6,3,6,77.0,17,13,3,Married,SSC,24,M,50000,68,0.538,0.778,0.936,0.0,0,0.0,1,0.5,1.0,0.5,1.0,1.019,1,0,others,others,675
20016,860.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2.0,4,4,3,Single,GRADUATE,26,M,25000,47,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,ConsumerLoan,670
6134,54.0,5,5,1,26,26,1,1,0,26,26,0,0,36,2,4,0,0,0,0,0,0,0,0,0,26,11,0,0,0,1,0,1,28.0,6,3,3,Married,SSC,51,M,26000,156,0.556,0.333,0.822,0.0,0,0.928,1,0.0,0.0,0.0,0.0,2.644,0,0,others,others,704
42239,19.0,2,2,1,24,24,1,1,0,24,24,0,0,6,4,6,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,75.0,0,0,0,Single,UNDER GRADUATE,24,M,16000,154,1.0,0.0,0.593,0.0,0,0.0,0,0.0,0.0,0.0,0.0,8.125,0,0,others,others,681
35976,181.0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,Married,12TH,29,F,18000,154,0.75,0.5,1.007,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,1,0,others,others,693
45151,32.0,4,3,2,26,25,2,2,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,0,0,0,0,0,0,31.0,5,3,3,Single,UNDER GRADUATE,26,M,15000,32,0.667,0.0,0.848,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.377,0,0,ConsumerLoan,others,663
40216,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,Married,GRADUATE,39,M,22000,125,1.0,0.0,0.344,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,672
21341,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1,2,0,2,32.0,7,1,1,Married,GRADUATE,34,M,20000,51,0.364,0.2,0.538,0.0,0,0.0,0,0.0,1.0,0.0,0.5,2.494,0,0,CC,ConsumerLoan,676
12705,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,2,0,2,39.0,12,3,1,Married,SSC,35,M,35000,310,0.667,0.333,0.378,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.811,0,0,ConsumerLoan,ConsumerLoan,669
25502,57.0,8,4,5,28,27,3,5,2,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,0,0,0,0,0,0,40.0,1,1,1,Married,SSC,31,M,30000,101,0.5,0.0,0.257,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.641,0,0,ConsumerLoan,ConsumerLoan,664
22787,44.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,3,3,53.0,6,6,5,Married,SSC,26,M,15000,66,0.333,1.0,0.941,0.0,0,0.0,0,1.0,0.0,1.0,0.0,13.333,1,0,PL,ConsumerLoan,665
1022,1231.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,Married,POST-GRADUATE,32,M,26000,118,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,1,0,others,others,679
23674,317.0,35,4,14,81,28,1,1,0,25,25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,0,0,0,0,0,686.0,0,0,0,Married,12TH,43,M,30000,246,0.091,0.0,76.638,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,1,0,ConsumerLoan,AL,695
40850,757.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,280.0,1,0,0,Single,GRADUATE,25,M,28000,54,0.5,0.0,1.045,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,682
16296,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,165.0,3,1,0,Married,UNDER GRADUATE,37,M,40000,186,0.333,0.0,0.674,0.0,0,0.0,1,0.0,0.0,0.0,0.0,4.0,1,0,others,others,699
26322,36.0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,7,4,7,0,0,0,0,0,0,0,18,2,2,2,12,8,10,13.0,15,12,7,Married,GRADUATE,34,M,28000,155,0.667,1.0,1.025,0.0,0,0.0,0,0.8,1.0,0.667,1.0,3.393,0,0,PL,PL,641
7229,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,1,1,1,73.0,2,2,1,Married,GRADUATE,35,M,18000,146,0.25,1.0,0.149,0.0,1,0.132,1,1.0,1.0,1.0,0.5,11.833,1,0,CC,CC,687
17521,308.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,798.0,0,0,0,Married,GRADUATE,45,M,34000,17,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,ConsumerLoan,AL,693
25148,287.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,519.0,0,0,0,Married,SSC,40,M,40000,103,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,689
47934,30.0,8,1,6,153,33,5,6,1,153,153,5,4,0,0,0,0,0,0,0,0,0,0,0,0,33,7,4,0,1,3,0,1,188.0,2,0,0,Single,UNDER GRADUATE,26,M,30000,71,0.333,0.0,0.298,0.298,1,0.0,1,0.0,0.0,0.0,0.0,0.83,0,0,PL,PL,671
49903,74.0,0,0,0,0,0,0,0,0,0,0,0,0,66,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,Married,UNDER GRADUATE,45,F,30000,149,0.4,0.333,1.033,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,1,0,others,others,703
22233,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,3,3,2.0,8,8,4,Single,SSC,28,M,18000,38,1.0,1.0,0.842,0.0,0,0.842,1,1.0,0.0,1.0,0.0,0.278,0,0,ConsumerLoan,PL,649
32132,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,100.0,1,1,0,Married,GRADUATE,33,M,35000,94,1.0,1.0,0.181,0.181,1,0.0,0,0.0,1.0,0.0,0.5,0.47,0,0,CC,CC,684
11683,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,582.0,0,0,0,Married,GRADUATE,32,M,18000,101,1.0,0.0,0.641,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,PL,682
20836,114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,6.0,5,5,3,Single,GRADUATE,21,M,28000,68,1.0,1.0,0.714,0.0,0,0.0,0,1.0,0.0,1.0,0.0,0.643,0,0,ConsumerLoan,ConsumerLoan,655
3500,580.0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,Married,SSC,35,M,22000,128,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,681
10634,799.0,24,23,3,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,2,0,0,1255.0,0,0,0,Married,GRADUATE,49,M,35000,250,1.0,0.0,0.007,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.697,0,0,ConsumerLoan,PL,668
5074,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,1,1,0,0,0,5.0,3,3,1,Single,GRADUATE,29,M,20000,30,1.0,1.0,0.473,0.209,1,0.0,0,0.0,1.0,0.0,0.167,1.224,0,0,CC,AL,684
37079,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,1,1,94.0,3,2,0,Married,OTHERS,23,M,18000,120,0.75,1.0,0.592,0.0,0,0.0,0,1.0,0.0,1.0,0.0,1.674,0,0,PL,others,671
30647,94.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,1,1,140.0,6,6,0,Married,OTHERS,32,F,21000,42,1.0,1.0,0.416,0.0,0,0.0,0,1.0,0.0,1.0,0.0,1.368,0,0,ConsumerLoan,ConsumerLoan,662
30036,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,402.0,0,0,0,Married,12TH,23,M,12000,17,0.5,1.0,0.7,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.067,0,0,others,others,680
32824,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,138.0,2,1,0,Married,UNDER GRADUATE,32,M,35000,186,1.0,0.667,0.438,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.806,0,0,ConsumerLoan,ConsumerLoan,681
18041,223.0,29,15,14,900,59,0,0,0,0,0,14,12,63,5,8,5,0,4,0,0,0,0,0,0,59,2,0,0,0,0,0,0,6.0,2,2,1,Married,UNDER GRADUATE,40,M,35000,83,0.2,0.0,1.319,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.394,0,0,ConsumerLoan,others,678
20236,1784.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,Married,12TH,38,F,30000,63,0.4,0.0,0.515,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,706
12678,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,1,1,145.0,6,2,0,Married,PROFESSIONAL,32,M,0,72,0.636,0.4,0.552,0.0,0,0.769,1,1.0,0.0,1.0,0.0,1.82,0,0,PL,ConsumerLoan,668
43625,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,2,6,0,0,0,60.0,6,2,1,Married,UNDER GRADUATE,48,M,30000,27,0.375,0.0,0.144,0.191,1,0.0,0,0.0,0.333,0.0,0.286,3.088,1,0,CC,CC,704
15472,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,2,0,2,182.0,4,1,0,Single,12TH,21,M,15000,19,0.375,0.5,0.514,1.0,1,0.0,1,0.0,1.0,0.0,1.0,1.771,0,0,CC,others,693
30661,936.0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,Single,12TH,34,M,14500,158,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,692
25189,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,259.0,1,0,0,Married,12TH,51,M,15000,124,1.0,0.0,0.25,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.967,0,0,others,others,688
42227,41.0,20,2,9,2,1,3,8,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,374.0,0,0,0,Single,GRADUATE,25,M,20500,155,1.0,0.0,0.628,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,PL,669
3123,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,133.0,1,1,0,Married,GRADUATE,34,M,22000,32,1.0,1.0,0.872,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.863,0,0,others,others,691
